['UV', 83, 'CV', 105, 'addr2line', 'pwd', 'V0', 'V3', 0.13979976118306237, 1.3047614097595215]
['CV', 39, 'BV', 13, 'whoami', 'cp', 'V2', 'V2', 0.13033605812897364, 0.053646087646484375]
['CV', 286, 'UV', 28, 'expand', 'strings', 'V1', 'V3', 0.1525580534739569, 0.8376319408416748]
['CV', 15, 'UV', 37, 'uptime', 'locate', 'V2', 'V3', 0.13510560815731976, 0.10024547576904297]
['CV', 97, 'UV', 72, 'ptx', 'find', 'V3', 'V0', 0.09821896280775277, 0.15811800956726074]
['CV', 275, 'UV', 27, 'dirname', 'c++filt', 'V1', 'V3', 0.15359415949082744, 0.8088552951812744]
['BV', 33, 'UV', 2, 'openssl', 'find', 'V0', 'V2', 0.08633141045400505, 6.977830410003662]
['UV', 46, 'CV', 239, 'diff', 'env', 'V1', 'V0', 0.13739946380697055, 0.07293963432312012]
['CV', 33, 'UV', 31, 'sync', 'gprof', 'V2', 'V3', 0.14756752151316355, 0.915435791015625]
['UV', 53, 'CV', 44, 'readelf', 'true', 'V1', 'V2', 0.10923390620448592, 0.07490253448486328]
['UV', 45, 'CV', 136, 'cmp', 'tsort', 'V1', 'V3', 0.039215686274509776, 0.030833005905151367]
['BV', 53, 'CV', 244, 'ssh', 'vdir', 'V2', 'V0', 0.11095217970807192, 4.036876678466797]
['UV', 55, 'CV', 220, 'ranlib', 'cut', 'V1', 'V0', 0.14561877426979575, 0.9084975719451904]
['CV', 51, 'BV', 20, 'printf', 'sort', 'V2', 'V1', 0.07112068965517238, 0.04342985153198242]
['UV', 70, 'CV', 96, 'locate', 'users', 'V0', 'V3', 0.09911111111111115, 0.0585634708404541]
['UV', 75, 'CV', 304, 'readelf', 'chmod', 'V0', 'V1', 0.07894736842105265, 0.09755086898803711]
['CV', 340, 'BV', 22, 'fold', 'cmp', 'V1', 'V3', 0.09268707482993199, 0.02310013771057129]
['CV', 347, 'UV', 24, 'ln', 'readelf', 'V1', 'V3', 0.11383012314493213, 0.22954344749450684]
['CV', 114, 'BV', 3, 'expr', 'diff', 'V3', 'V1', 0.08633093525179858, 0.07615280151367188]
['UV', 33, 'CV', 182, 'ar', 'du', 'V3', 'V0', 0.1310855263157895, 1.0387425422668457]
['CV', 286, 'UV', 60, 'expand', 'gprof', 'V1', 'V1', 0.14429641965029139, 0.8998255729675293]
['UV', 13, 'CV', 89, 'strings', 'unlink', 'V2', 'V3', 0.14685314685314688, 0.8345873355865479]
['CV', 82, 'BV', 70, 'sort', 'ssh', 'V2', 'V0', 0.10689413881576759, 3.763941764831543]
['CV', 187, 'BV', 45, 'join', 'svn', 'V0', 'V3', 0.21860595055175303, 0.5687808990478516]
['CV', 340, 'BV', 44, 'fold', 'make', 'V1', 'V0', 0.13604833296039387, 0.1465461254119873]
['UV', 8, 'CV', 180, 'strip', 'fmt', 'V2', 'V0', 0.14216054013503376, 1.0444600582122803]
['BV', 57, 'UV', 36, 'svn', 'objdump', 'V2', 'V3', 0.08045014880952384, 3.3447799682617188]
['BV', 73, 'CV', 69, 'geany', 'csplit', 'V0', 'V2', 0.17866256049274087, 14.969570398330688]
['CV', 127, 'UV', 18, 'ls', 'ar', 'V3', 'V2', 0.1101985963864417, 1.3397984504699707]
['UV', 80, 'CV', 201, 'objcopy', 'expr', 'V0', 'V0', 0.12406196213425125, 1.1571495532989502]
['CV', 264, 'BV', 18, 'test', 'sort', 'V1', 'V3', 0.13933795227097767, 0.07086062431335449]
['CV', 175, 'UV', 6, 'stat', 'sdiff', 'V0', 'V2', 0.09505208333333337, 0.0354151725769043]
['BV', 38, 'UV', 16, 'ruby', 'gprof', 'V2', 'V2', 0.15822730026832854, 0.8233888149261475]
['UV', 57, 'CV', 101, 'strings', 'dirname', 'V1', 'V3', 0.1441024728695961, 0.8204550743103027]
['BV', 26, 'CV', 86, 'geany', 'ln', 'V2', 'V2', 0.18099235217310206, 19.946060180664062]
['BV', 10, 'CV', 73, 'gvmap', 'shred', 'V2', 'V2', 0.10415584415584411, 0.14130210876464844]
['BV', 66, 'CV', 94, 'lua', 'dir', 'V1', 'V3', 0.07674361493123771, 0.4784550666809082]
['CV', 72, 'UV', 32, 'id', 'addr2line', 'V2', 'V3', 0.1491100617508173, 0.8607344627380371]
['CV', 147, 'UV', 80, 'hostid', 'objcopy', 'V3', 'V0', 0.13490859166124713, 1.0732192993164062]
['UV', 0, 'CV', 332, 'locate', '[', 'V2', 'V1', 0.12574850299401197, 0.04630684852600098]
['UV', 16, 'CV', 59, 'gprof', 'head', 'V2', 'V2', 0.14163090128755362, 0.924246072769165]
['CV', 149, 'BV', 71, 'unexpand', 'ruby', 'V3', 'V1', 0.21739130434782605, 0.009397506713867188]
['CV', 42, 'BV', 0, 'dircolors', 'bash', 'V2', 'V2', 0.12840310631080964, 2.2541704177856445]
['CV', 118, 'BV', 16, 'sha1sum', 'libvlc.so', 'V3', 'V3', 0.180327868852459, 0.3350982666015625]
['UV', 41, 'CV', 116, 'cmp', 'tail', 'V3', 'V3', 0.05348955680081513, 0.04683709144592285]
['BV', 22, 'CV', 340, 'cmp', 'fold', 'V3', 'V1', 0.09268707482993199, 0.022756338119506836]
['UV', 67, 'BV', 32, 'cmp', 'perl', 'V0', 'V0', 0.10666611219694766, 1.9651901721954346]
['BV', 44, 'UV', 63, 'make', 'elfedit', 'V0', 'V1', 0.11723553105787576, 0.16583466529846191]
['UV', 73, 'CV', 203, 'nm', 'tail', 'V0', 'V0', 0.14056442160310167, 0.8292460441589355]
['CV', 337, 'BV', 31, 'comm', 'codeblocks', 'V1', 'V0', 0.18816459902525473, 8.925339460372925]
['BV', 52, 'CV', 4, 'libSDL2-2.0.so', 'basename', 'V2', 'V2', 0.1944994270236483, 3.7569289207458496]
['UV', 35, 'CV', 187, 'size', 'join', 'V3', 'V0', 0.1461829994585815, 0.8595869541168213]
['UV', 58, 'CV', 203, 'objcopy', 'tail', 'V1', 'V0', 0.13120957754231455, 1.1649343967437744]
['CV', 38, 'UV', 87, 'split', 'objdump', 'V2', 'V0', 0.12774566473988436, 1.3757069110870361]
['UV', 20, 'CV', 145, 'size', 'readlink', 'V2', 'V3', 0.14043520055929393, 0.906059980392456]
['CV', 292, 'UV', 18, 'sha1sum', 'ar', 'V1', 'V2', 0.14734422880490294, 0.93617844581604]
['CV', 190, 'BV', 63, 'dd', 'ruby', 'V0', 'V0', 0.11460906989718656, 9.10488748550415]
['BV', 28, 'CV', 294, 'openssl', 'sync', 'V1', 'V1', 0.10467636347387, 5.914254426956177]
['CV', 96, 'BV', 76, 'users', 'diff', 'V3', 'V2', 0.11918704788150192, 0.08566975593566895]
['BV', 48, 'CV', 153, 'gvmap', 'link', 'V3', 'V3', 0.1335801765878667, 0.10951805114746094]
['CV', 94, 'UV', 63, 'dir', 'elfedit', 'V3', 'V1', 0.12384011420413987, 0.08870625495910645]
['UV', 40, 'CV', 15, 'diff3', 'uptime', 'V3', 'V2', 0.0700296735905045, 0.037265777587890625]
['CV', 235, 'UV', 46, 'ginstall', 'diff', 'V0', 'V1', 0.06496881496881501, 0.13904404640197754]
['BV', 21, 'CV', 219, 'cp', 'cp', 'V1', 'V0', 0.006720430107526876, 0.06178450584411621]
['BV', 11, 'CV', 300, 'bash', 'whoami', 'V1', 'V1', 0.13193098558260452, 2.0308966636657715]
['CV', 113, 'UV', 66, 'date', 'diff3', 'V3', 'V0', 0.037334593572778796, 0.04961442947387695]
['CV', 106, 'UV', 26, 'pr', 'ranlib', 'V3', 'V3', 0.13317547154405163, 1.0501360893249512]
['BV', 14, 'CV', 320, 'openssl', 'head', 'V3', 'V1', 0.2894462404838878, 5.1565635204315186]
['BV', 63, 'CV', 74, 'ruby', 'pathchk', 'V0', 'V2', 0.11681391109241335, 8.811016321182251]
['UV', 71, 'CV', 270, 'xargs', 'users', 'V0', 'V1', 0.06509433962264155, 0.02055954933166504]
['UV', 54, 'CV', 133, 'as', 'cut', 'V1', 'V3', 0.12615508236239448, 1.5709242820739746]
['CV', 230, 'UV', 61, 'yes', 'addr2line', 'V0', 'V1', 0.15111754592344584, 0.8123471736907959]
['BV', 8, 'CV', 15, 'cluster', 'uptime', 'V2', 'V2', 0.12898465171192441, 0.11309003829956055]
['CV', 244, 'BV', 24, 'vdir', 'git', 'V0', 'V0', 0.08861972580859845, 3.953953266143799]
['BV', 46, 'CV', 301, 'cluster', 'ls', 'V3', 'V1', 0.0775250672536072, 0.18578815460205078]
['UV', 17, 'CV', 137, 'addr2line', 'cksum', 'V2', 'V3', 0.14598150782361308, 0.8634634017944336]
['CV', 71, 'BV', 22, '[', 'cmp', 'V2', 'V3', 0.06642335766423357, 0.026772499084472656]
['UV', 29, 'BV', 45, 'objcopy', 'svn', 'V3', 'V3', 0.053025577043044336, 2.969277858734131]
['BV', 32, 'CV', 309, 'perl', 'df', 'V0', 'V1', 0.10687372496773384, 1.9040234088897705]
['CV', 79, 'BV', 21, 'fold', 'cp', 'V2', 'V1', 0.09813365442504518, 0.03686213493347168]
['UV', 66, 'CV', 261, 'diff3', 'touch', 'V0', 'V1', 0.05900816070307591, 0.03573012351989746]
['CV', 332, 'UV', 7, '[', 'nm', 'V1', 'V2', 0.14895685997171149, 0.8848025798797607]
['CV', 314, 'BV', 10, 'tty', 'gvmap', 'V1', 'V2', 0.15140415140415142, 0.09870457649230957]
['CV', 152, 'UV', 26, 'env', 'ranlib', 'V3', 'V3', 0.14510638297872336, 0.9463095664978027]
['CV', 250, 'UV', 64, 'comm', 'size', 'V0', 'V1', 0.14691689008042896, 0.8273653984069824]
['CV', 135, 'BV', 63, 'df', 'ruby', 'V3', 'V0', 0.11136448524641729, 10.170051574707031]
['BV', 27, 'CV', 252, 'libSDL2-2.0.so', 'rm', 'V1', 'V0', 0.18986719134284313, 3.5122029781341553]
['CV', 134, 'UV', 33, 'od', 'ar', 'V3', 'V3', 0.13505086970790936, 1.026383399963379]
['CV', 183, 'UV', 37, 'users', 'locate', 'V0', 'V3', 0.16318486401261334, 0.08532404899597168]
['CV', 23, 'BV', 66, 'wc', 'lua', 'V2', 'V1', 0.12677318202180077, 0.3126823902130127]
['CV', 329, 'UV', 60, 'cat', 'gprof', 'V1', 'V1', 0.1436422682987759, 0.9142913818359375]
['UV', 4, 'CV', 59, 'cmp', 'head', 'V2', 'V2', 0.0523708421797594, 0.02765369415283203]
['CV', 188, 'UV', 66, 'dirname', 'diff3', 'V0', 'V0', 0.11111111111111116, 0.02384352684020996]
['BV', 2, 'CV', 135, 'cmp', 'df', 'V1', 'V3', 0.07869742198100405, 0.05857133865356445]
['UV', 38, 'CV', 338, 'xargs', 'nl', 'V3', 'V1', 0.0728213290887385, 0.07901525497436523]
['CV', 26, 'BV', 6, 'date', 'libvlc.so', 'V2', 'V0', 0.1732481168682949, 0.24592089653015137]
['BV', 13, 'CV', 253, 'cp', 'fold', 'V2', 'V0', 0.13640639698965196, 0.052233219146728516]
['CV', 28, 'UV', 74, 'chown', 'strip', 'V2', 'V0', 0.12468531468531463, 1.1737656593322754]
['CV', 209, 'UV', 84, 'sum', 'ar', 'V0', 'V0', 0.1450914553326853, 0.8521487712860107]
['CV', 75, 'BV', 0, 'tr', 'bash', 'V2', 'V2', 0.12646432374866878, 2.296088218688965]
['CV', 292, 'BV', 26, 'sha1sum', 'geany', 'V1', 'V2', 0.1833693507469698, 20.126749515533447]
['UV', 71, 'BV', 36, 'xargs', 'libvlc.so', 'V0', 'V2', 0.18505203405865656, 0.33425235748291016]
['UV', 82, 'CV', 299, 'gprof', 'split', 'V0', 'V1', 0.14104554865424435, 0.8374295234680176]
['CV', 224, 'UV', 46, 'cksum', 'diff', 'V0', 'V1', 0.13695434855048316, 0.07396340370178223]
['CV', 59, 'BV', 8, 'head', 'cluster', 'V2', 'V2', 0.1318810715337062, 0.10897946357727051]
['CV', 189, 'UV', 57, 'uptime', 'strings', 'V0', 'V1', 0.1465339431441126, 0.8491849899291992]
['BV', 55, 'CV', 219, 'codeblocks', 'cp', 'V3', 'V0', 0.18403536275089305, 10.660465240478516]
['BV', 60, 'CV', 162, 'codeblocks', 'tr', 'V1', 'V3', 0.18406153188761887, 9.364511728286743]
['UV', 36, 'BV', 2, 'objdump', 'cmp', 'V3', 'V1', 0.13286027460482286, 1.6801540851593018]
['CV', 292, 'UV', 11, 'sha1sum', 'ranlib', 'V1', 'V2', 0.14734422880490294, 0.9477319717407227]
['UV', 55, 'CV', 19, 'ranlib', 'pr', 'V1', 'V2', 0.13631156930125998, 0.9473891258239746]
['UV', 19, 'BV', 79, 'elfedit', 'bash', 'V2', 'V3', 0.1248131220366494, 2.4662153720855713]
['CV', 320, 'UV', 61, 'head', 'addr2line', 'V1', 'V1', 0.14504088162104511, 0.8494160175323486]
['CV', 101, 'BV', 17, 'dirname', 'codeblocks', 'V3', 'V2', 0.1864199824808218, 9.785773754119873]
['BV', 76, 'CV', 157, 'diff', 'vdir', 'V2', 'V3', 0.014904838339830362, 0.1937580108642578]
['UV', 11, 'BV', 13, 'ranlib', 'cp', 'V2', 'V2', 0.11867149572320257, 1.2233562469482422]
['CV', 146, 'UV', 15, 'head', 'ld', 'V3', 'V2', 0.1309423516668673, 1.5319604873657227]
['CV', 239, 'BV', 79, 'env', 'bash', 'V0', 'V3', 0.1296344421344422, 2.3248062133789062]
['CV', 35, 'UV', 10, 'sum', 'as', 'V2', 'V2', 0.13019725113577552, 1.6191093921661377]
['CV', 261, 'UV', 50, 'touch', 'find', 'V1', 'V1', 0.13274768179599805, 0.15787386894226074]
['CV', 178, 'BV', 65, 'basename', 'ssh', 'V0', 'V1', 0.11995281429052917, 3.3352832794189453]
['UV', 57, 'CV', 105, 'strings', 'pwd', 'V1', 'V3', 0.13947969766215507, 0.8591735363006592]
['UV', 40, 'BV', 59, 'diff3', 'make', 'V3', 'V1', 0.10556269506150173, 0.22070050239562988]
['CV', 152, 'UV', 13, 'env', 'strings', 'V3', 'V2', 0.14493399928647877, 0.8833961486816406]
['BV', 57, 'CV', 281, 'svn', 'tee', 'V2', 'V1', 0.22446311858076562, 0.3317451477050781]
['CV', 23, 'UV', 24, 'wc', 'readelf', 'V2', 'V3', 0.10832294264339148, 0.23927521705627441]
['BV', 51, 'CV', 67, 'cp', 'uname', 'V0', 'V2', 0.1058601134215501, 0.03179359436035156]
['CV', 119, 'UV', 70, 'paste', 'locate', 'V3', 'V0', 0.10071301247771836, 0.05616140365600586]
['UV', 33, 'CV', 22, 'ar', 'kill', 'V3', 'V2', 0.14782683387734064, 0.9179902076721191]
['UV', 37, 'CV', 4, 'locate', 'basename', 'V3', 'V2', 0.15848473134905294, 0.08153700828552246]
['UV', 46, 'CV', 83, 'diff', 'tac', 'V1', 'V2', 0.06091115026428395, 0.12251758575439453]
['BV', 39, 'CV', 46, 'svn', 'cut', 'V1', 'V2', 0.20763467713164463, 0.35906243324279785]
['BV', 13, 'CV', 141, 'cp', 'false', 'V2', 'V3', 0.11842686699072025, 0.05741238594055176]
['CV', 142, 'UV', 59, 'nohup', 'ld', 'V3', 'V1', 0.13118240369425205, 1.4593744277954102]
['CV', 8, 'UV', 0, 'du', 'locate', 'V2', 'V2', 0.027908540685944838, 0.10114765167236328]
['CV', 143, 'UV', 20, 'yes', 'size', 'V3', 'V2', 0.14690170940170943, 0.8821263313293457]
['CV', 65, 'BV', 22, 'env', 'cmp', 'V2', 'V3', 0.08792111750205422, 0.023519039154052734]
['BV', 63, 'CV', 276, 'ruby', 'uptime', 'V0', 'V1', 0.11678290844957506, 8.763774871826172]
['BV', 58, 'UV', 67, 'ruby', 'cmp', 'V3', 'V0', 0.2443653618030842, 0.011591911315917969]
['BV', 27, 'CV', 109, 'libSDL2-2.0.so', 'kill', 'V1', 'V3', 0.19167994724405124, 3.4655978679656982]
['UV', 29, 'CV', 256, 'objcopy', 'sort', 'V3', 'V0', 0.1320546737213404, 1.1545352935791016]
['BV', 82, 'CV', 252, 'gvmap', 'rm', 'V1', 'V0', 0.11963023382272975, 0.12742304801940918]
['CV', 174, 'BV', 32, 'touch', 'perl', 'V0', 'V0', 0.10815447052424587, 1.935354471206665]
['BV', 51, 'CV', 218, 'cp', 'true', 'V0', 'V0', 0.13016095171448572, 0.0279693603515625]
['CV', 218, 'UV', 74, 'true', 'strip', 'V0', 'V0', 0.1405019503937588, 1.0286891460418701]
['UV', 52, 'BV', 15, 'strip', 'libvlccore.so', 'V1', 'V3', 0.046606321586548316, 8.533388376235962]
['BV', 48, 'CV', 289, 'gvmap', 'chown', 'V3', 'V1', 0.1140796152818595, 0.13193893432617188]
['CV', 121, 'BV', 81, 'echo', 'dot', 'V3', 'V1', 0.14231738035264485, 0.0122528076171875]
['CV', 241, 'UV', 84, 'uname', 'ar', 'V0', 'V0', 0.15067513189662884, 0.8271169662475586]
['CV', 169, 'UV', 82, 'sort', 'gprof', 'V3', 'V0', 0.10585739183147691, 1.1975739002227783]
['BV', 75, 'CV', 130, 'cmp', 'chmod', 'V2', 'V3', 0.0429184549356223, 0.042121171951293945]
['CV', 188, 'BV', 40, 'dirname', 'lua', 'V0', 'V2', 0.14084923805296645, 0.29175567626953125]
['CV', 272, 'UV', 8, 'printenv', 'strip', 'V1', 'V2', 0.14452918522993285, 1.0524897575378418]
['CV', 73, 'BV', 19, 'shred', 'cp', 'V2', 'V3', 0.07638425617078048, 0.10110211372375488]
['CV', 335, 'UV', 30, 'pathchk', 'ld', 'V1', 'V3', 0.146842967186268, 1.6836223602294922]
['BV', 0, 'CV', 227, 'bash', 'tty', 'V2', 'V0', 0.13044261335494622, 2.1698596477508545]
['CV', 225, 'UV', 23, 'printf', 'strip', 'V0', 'V3', 0.14204502387629803, 1.1062276363372803]
['UV', 23, 'CV', 223, 'strip', 'tsort', 'V3', 'V0', 0.1442080378250591, 1.0427775382995605]
['BV', 42, 'UV', 85, 'libvlc.so', 'elfedit', 'V1', 'V0', 0.1613106490233145, 0.2437121868133545]
['CV', 257, 'BV', 83, 'tac', 'git', 'V0', 'V2', 0.09096034214618975, 6.42728853225708]
['CV', 233, 'UV', 29, 'head', 'objcopy', 'V0', 'V3', 0.14164713000075624, 1.0936920642852783]
['UV', 46, 'CV', 299, 'diff', 'split', 'V1', 'V1', 0.1164556962025316, 0.08375334739685059]
['UV', 2, 'CV', 298, 'find', 'seq', 'V2', 'V1', 0.15690322580645155, 0.13857507705688477]
['BV', 50, 'CV', 83, 'sort', 'tac', 'V0', 'V2', 0.037151702786377694, 0.05251908302307129]
['CV', 283, 'UV', 50, 'kill', 'find', 'V1', 'V1', 0.15310028068384796, 0.14173436164855957]
['BV', 66, 'CV', 303, 'lua', 'dircolors', 'V1', 'V1', 0.1351268255188317, 0.2870604991912842]
['CV', 69, 'BV', 46, 'csplit', 'cluster', 'V2', 'V3', 0.07931679925128687, 0.16419243812561035]
['UV', 19, 'CV', 269, 'elfedit', 'du', 'V2', 'V1', 0.08865047995482778, 0.04593825340270996]
['BV', 14, 'CV', 245, 'openssl', '[', 'V3', 'V0', 0.2908929225296857, 5.240443468093872]
['CV', 347, 'BV', 75, 'ln', 'cmp', 'V1', 'V2', 0.06539309331373988, 0.029205799102783203]
['UV', 71, 'CV', 267, 'xargs', 'fmt', 'V0', 'V1', 0.0632672332389046, 0.020406246185302734]
['CV', 306, 'BV', 67, 'cp', 'cluster', 'V1', 'V0', 0.09044943820224716, 0.13359427452087402]
['UV', 30, 'CV', 179, 'ld', 'mkdir', 'V3', 'V0', 0.1432092827511573, 1.76662278175354]
['CV', 65, 'UV', 63, 'env', 'elfedit', 'V2', 'V1', 0.07855251544571928, 0.021710872650146484]
['CV', 55, 'BV', 62, 'nohup', 'diff', 'V2', 'V0', 0.10567296996662956, 0.04392528533935547]
['CV', 314, 'BV', 37, 'tty', 'geany', 'V1', 'V1', 0.1859400180810502, 18.51602339744568]
['BV', 28, 'CV', 17, 'openssl', 'mkfifo', 'V1', 'V2', 0.10391750740518024, 6.0033063888549805]
['BV', 61, 'CV', 2, 'cmp', 'unlink', 'V0', 'V2', 0.045838359469240086, 0.012686967849731445]
['UV', 46, 'CV', 39, 'diff', 'whoami', 'V1', 'V2', 0.12596153846153846, 0.07836627960205078]
['BV', 15, 'CV', 341, 'libvlccore.so', 'uniq', 'V3', 'V1', 0.16492673115601952, 3.166386604309082]
['CV', 233, 'UV', 82, 'head', 'gprof', 'V0', 'V0', 0.14197051978277742, 0.8515477180480957]
['BV', 66, 'CV', 111, 'lua', 'factor', 'V1', 'V3', 0.11593172119487904, 0.32256460189819336]
['UV', 39, 'CV', 343, 'find', 'sort', 'V3', 'V1', 0.12547654566550637, 0.33922505378723145]
['CV', 347, 'BV', 24, 'ln', 'git', 'V1', 'V0', 0.09450036628048941, 3.4131951332092285]
['CV', 20, 'UV', 51, 'tee', 'nm', 'V2', 'V1', 0.14529540481400438, 0.8981478214263916]
['BV', 78, 'CV', 31, 'make', 'sha1sum', 'V2', 'V2', 0.13124136569962497, 0.19005441665649414]
['UV', 24, 'CV', 37, 'readelf', 'seq', 'V3', 'V2', 0.11373660995589163, 0.22318410873413086]
['BV', 65, 'CV', 108, 'ssh', 'chgrp', 'V1', 'V3', 0.11209777836031198, 3.5497162342071533]
['CV', 345, 'BV', 56, 'rmdir', 'ssh', 'V1', 'V3', 0.15070945497944566, 1.2013275623321533]
['CV', 309, 'BV', 48, 'df', 'gvmap', 'V1', 'V3', 0.11895604395604398, 0.12857961654663086]
['BV', 45, 'CV', 42, 'svn', 'dircolors', 'V3', 'V2', 0.22251972942502818, 0.5398304462432861]
['CV', 123, 'BV', 56, 'chroot', 'ssh', 'V3', 'V3', 0.14278330533660677, 1.3079912662506104]
['CV', 135, 'UV', 10, 'df', 'as', 'V3', 'V2', 0.11709833187006147, 1.887087345123291]
['CV', 5, 'UV', 71, 'mkdir', 'xargs', 'V2', 'V0', 0.043196544276457916, 0.030722618103027344]
['CV', 153, 'UV', 8, 'link', 'strip', 'V3', 'V2', 0.13930901542111507, 1.0965702533721924]
['CV', 95, 'UV', 7, 'du', 'nm', 'V3', 'V2', 0.11595576619273307, 1.1980693340301514]
['BV', 32, 'CV', 307, 'perl', 'cut', 'V0', 'V1', 0.11008403361344543, 1.8091540336608887]
['BV', 51, 'CV', 266, 'cp', 'mkdir', 'V0', 'V1', 0.071767497034401, 0.043871402740478516]
['UV', 37, 'BV', 40, 'locate', 'lua', 'V3', 'V2', 0.07352941176470584, 0.5622172355651855]
['CV', 47, 'UV', 20, 'od', 'size', 'V2', 'V2', 0.13856832971800437, 0.9460880756378174]
['UV', 2, 'CV', 4, 'find', 'basename', 'V2', 'V2', 0.15455007625826134, 0.13549423217773438]
['UV', 44, 'CV', 324, 'diff3', 'mv', 'V1', 'V1', 0.06491228070175437, 0.06423568725585938]
['CV', 99, 'BV', 56, 'stty', 'ssh', 'V3', 'V3', 0.13950355974600726, 1.3277580738067627]
['CV', 247, 'UV', 83, 'shred', 'addr2line', 'V0', 'V0', 0.13804188096987513, 0.8402221202850342]
['UV', 78, 'BV', 34, 'c++filt', 'svn', 'V0', 'V0', 0.06593256275220571, 1.7824485301971436]
['UV', 50, 'CV', 337, 'find', 'comm', 'V1', 'V1', 0.15078560567663457, 0.14194965362548828]
['UV', 74, 'CV', 305, 'strip', 'true', 'V0', 'V1', 0.140094131489925, 1.018448829650879]
['BV', 59, 'CV', 106, 'make', 'pr', 'V1', 'V3', 0.10207020702070202, 0.22452521324157715]
['UV', 45, 'BV', 28, 'cmp', 'openssl', 'V1', 'V1', 0.10184693064044648, 6.1763951778411865]
['BV', 73, 'CV', 22, 'geany', 'kill', 'V0', 'V2', 0.1853834045423881, 13.877979278564453]
['BV', 66, 'CV', 75, 'lua', 'tr', 'V1', 'V2', 0.12856929286888918, 0.2950005531311035]
['UV', 39, 'CV', 58, 'find', 'readlink', 'V3', 'V2', 0.15303193397918913, 0.2735936641693115]
['CV', 137, 'UV', 5, 'cksum', 'diff', 'V3', 'V2', 0.12438853948287909, 0.08116865158081055]
['UV', 79, 'CV', 255, 'strings', 'sleep', 'V0', 'V0', 0.1502043920524765, 0.7388796806335449]
['UV', 45, 'BV', 8, 'cmp', 'cluster', 'V1', 'V2', 0.12049227246708649, 0.12505698204040527]
['CV', 274, 'UV', 8, 'join', 'strip', 'V1', 'V2', 0.13745653621365683, 1.1111605167388916]
['CV', 109, 'UV', 25, 'kill', 'as', 'V3', 'V3', 0.12996265440965238, 1.6237514019012451]
['CV', 148, 'UV', 30, 'ginstall', 'ld', 'V3', 'V3', 0.11483253588516751, 2.306095600128174]
['CV', 111, 'BV', 23, 'factor', 'diff', 'V3', 'V3', 0.08544400366188587, 0.10220766067504883]
['UV', 37, 'CV', 186, 'locate', 'stty', 'V3', 'V0', 0.1449548192771084, 0.0916135311126709]
['CV', 3, 'BV', 65, 'test', 'ssh', 'V2', 'V1', 0.11779658182547914, 3.4475913047790527]
['BV', 59, 'CV', 299, 'make', 'split', 'V1', 'V1', 0.13353596757852082, 0.17589974403381348]
['UV', 61, 'CV', 108, 'addr2line', 'chgrp', 'V1', 'V3', 0.12806516627477327, 0.9480528831481934]
['BV', 44, 'CV', 255, 'make', 'sleep', 'V0', 'V0', 0.13979706877113873, 0.13895940780639648]
['CV', 258, 'BV', 42, 'rmdir', 'libvlc.so', 'V0', 'V1', 0.18981064021641114, 0.20987868309020996]
['CV', 124, 'BV', 63, 'seq', 'ruby', 'V3', 'V0', 0.11529721325200337, 9.24763822555542]
['BV', 21, 'CV', 39, 'cp', 'whoami', 'V1', 'V2', 0.10800744878957169, 0.0340876579284668]
['CV', 242, 'BV', 68, 'cat', 'dot', 'V0', 'V0', 0.1439873417721519, 0.01000833511352539]
['BV', 27, 'CV', 24, 'libSDL2-2.0.so', 'factor', 'V1', 'V2', 0.19444598108093158, 3.3979735374450684]
['UV', 69, 'CV', 1, 'sdiff', 'stat', 'V0', 'V2', 0.08118081180811809, 0.03596758842468262]
['CV', 218, 'BV', 0, 'true', 'bash', 'V0', 'V2', 0.1309738503155996, 2.194955825805664]
['BV', 65, 'CV', 75, 'ssh', 'tr', 'V1', 'V2', 0.11706455054681253, 3.4193270206451416]
['UV', 2, 'CV', 233, 'find', 'head', 'V2', 'V0', 0.14838061762490584, 0.14318275451660156]
['UV', 85, 'BV', 43, 'elfedit', 'lua', 'V0', 'V0', 0.12681276184337742, 0.28524327278137207]
['BV', 17, 'UV', 76, 'codeblocks', 'as', 'V2', 'V0', 0.09496701225259185, 19.37561869621277]
['CV', 156, 'UV', 53, 'csplit', 'readelf', 'V3', 'V1', 0.07251432843259409, 0.10900139808654785]
['CV', 43, 'UV', 67, 'chmod', 'cmp', 'V2', 'V0', 0.03694874851013108, 0.03720593452453613]
['BV', 57, 'CV', 110, 'svn', 'wc', 'V2', 'V3', 0.1960682876357993, 0.3958170413970947]
['UV', 50, 'CV', 161, 'find', 'pathchk', 'V1', 'V3', 0.1385208383522043, 0.14919638633728027]
['CV', 98, 'UV', 77, 'printenv', 'ranlib', 'V3', 'V0', 0.14451273046532043, 0.8590991497039795]
['CV', 292, 'UV', 77, 'sha1sum', 'ranlib', 'V1', 'V0', 0.14545775892541535, 0.85459303855896]
['BV', 58, 'CV', 204, 'ruby', 'pinky', 'V3', 'V0', 0.26543209876543217, 0.00867462158203125]
['UV', 47, 'CV', 263, 'sdiff', 'unlink', 'V1', 'V1', 0.127100073046019, 0.02602100372314453]
['UV', 70, 'CV', 79, 'locate', 'fold', 'V0', 'V2', 0.11074301940369147, 0.05146145820617676]
['UV', 85, 'CV', 321, 'elfedit', 'hostid', 'V0', 'V1', 0.10009624639076031, 0.018218278884887695]
['CV', 254, 'BV', 12, 'uniq', 'sort', 'V0', 'V2', 0.10836057916861286, 0.05245161056518555]
