['CV', 182, 'UV', 39, 'du', 'find', 'V0', 'V3', 0.9728395061728395, 1.6814804077148438]
['CV', 297, 'UV', 86, 'chroot', 'size', 'V1', 'V0', 0.9863919863919864, 0.6715474128723145]
['BV', 66, 'CV', 104, 'lua', 'mkfifo', 'V1', 'V3', 0.9921231650554959, 0.5265326499938965]
['UV', 56, 'CV', 244, 'c++filt', 'vdir', 'V1', 'V0', 0.9927550815053331, 1.8721342086791992]
['BV', 17, 'CV', 140, 'codeblocks', 'tty', 'V2', 'V3', 0.9988614800759014, 3.0102012157440186]
['BV', 52, 'CV', 174, 'libSDL2-2.0.so', 'touch', 'V2', 'V0', 0.9958650988499806, 1.4127228260040283]
['CV', 310, 'UV', 78, 'tsort', 'c++filt', 'V1', 'V0', 0.9822686974312343, 0.6745781898498535]
['CV', 254, 'UV', 68, 'uniq', 'diff', 'V0', 'V0', 0.9245667686034659, 0.1428971290588379]
['CV', 64, 'BV', 24, 'md5sum', 'git', 'V2', 'V0', 0.9906216183720091, 2.8758432865142822]
['BV', 41, 'UV', 24, 'libvlccore.so', 'readelf', 'V1', 'V3', 0.9886329644032307, 13.604745149612427]
['UV', 11, 'CV', 318, 'ranlib', 'who', 'V2', 'V1', 0.997179125528914, 0.904937744140625]
['UV', 67, 'CV', 92, 'cmp', 'mkdir', 'V0', 'V3', 0.9433070866141733, 0.09360933303833008]
['BV', 65, 'UV', 9, 'ssh', 'readelf', 'V1', 'V2', 0.9966827919834139, 13.030326843261719]
['UV', 48, 'CV', 58, 'locate', 'readlink', 'V1', 'V2', 0.9602780536246276, 0.15667247772216797]
['BV', 80, 'CV', 226, 'cluster', 'logname', 'V1', 'V0', 0.9904, 0.15190434455871582]
['UV', 56, 'CV', 317, 'c++filt', 'yes', 'V1', 'V1', 0.9982582190289571, 0.5056178569793701]
['CV', 94, 'BV', 45, 'dir', 'svn', 'V3', 'V3', 0.9798561151079137, 2.416624069213867]
['BV', 67, 'UV', 47, 'cluster', 'sdiff', 'V0', 'V1', 0.9668587896253602, 0.37660813331604004]
['UV', 48, 'BV', 14, 'locate', 'openssl', 'V1', 'V3', 0.9898721357133814, 6.116619348526001]
['UV', 8, 'CV', 306, 'strip', 'cp', 'V2', 'V1', 0.9932591843613077, 1.969637393951416]
['CV', 257, 'BV', 46, 'tac', 'cluster', 'V0', 'V3', 0.9580505860579889, 0.49598169326782227]
['BV', 36, 'UV', 29, 'libvlc.so', 'objcopy', 'V2', 'V3', 0.9647237150337605, 8.834320068359375]
['UV', 6, 'CV', 332, 'sdiff', '[', 'V2', 'V1', 0.9452054794520548, 0.06760168075561523]
['CV', 52, 'UV', 57, 'logname', 'strings', 'V2', 'V1', 0.980806142034549, 0.8043012619018555]
['UV', 63, 'CV', 26, 'elfedit', 'date', 'V1', 'V2', 0.9776119402985075, 0.09754037857055664]
['BV', 29, 'CV', 214, 'perl', 'ls', 'V3', 'V0', 0.9970524356189885, 4.712812423706055]
['CV', 198, 'UV', 40, 'factor', 'diff3', 'V0', 'V3', 0.8867256637168142, 0.061956167221069336]
['CV', 225, 'UV', 54, 'printf', 'as', 'V0', 'V1', 0.9867280606717227, 1.3115992546081543]
['UV', 11, 'CV', 286, 'ranlib', 'expand', 'V2', 'V1', 0.9959225280326198, 0.6498844623565674]
['UV', 47, 'CV', 151, 'sdiff', 'md5sum', 'V1', 'V3', 0.9448476052249637, 0.10175657272338867]
['UV', 30, 'CV', 40, 'ld', 'ls', 'V3', 'V2', 0.9965212737489966, 3.39803147315979]
['UV', 31, 'CV', 246, 'gprof', 'id', 'V3', 'V0', 0.9967571949736522, 0.7185344696044922]
['CV', 167, 'BV', 71, 'uniq', 'ruby', 'V3', 'V1', 1.0, 0.0159456729888916]
['BV', 30, 'CV', 287, 'bash', 'date', 'V0', 'V1', 0.9979473144030107, 1.7232749462127686]
['CV', 12, 'BV', 55, 'stty', 'codeblocks', 'V2', 'V3', 0.9956653662765497, 5.309180736541748]
['BV', 15, 'CV', 228, 'libvlccore.so', 'false', 'V3', 'V0', 0.9993032168157009, 0.9776325225830078]
['CV', 257, 'UV', 57, 'tac', 'strings', 'V0', 'V1', 0.9604395604395605, 1.8991100788116455]
['UV', 15, 'CV', 223, 'ld', 'tsort', 'V2', 'V0', 0.9976961843052555, 0.9170329570770264]
['UV', 58, 'CV', 59, 'objcopy', 'head', 'V1', 'V2', 0.9967627063774684, 1.2217564582824707]
['UV', 7, 'CV', 90, 'nm', 'test', 'V2', 'V3', 0.9946280991735538, 1.0810880661010742]
['UV', 22, 'CV', 28, 'nm', 'chown', 'V3', 'V2', 0.9918015986882558, 1.511380672454834]
['CV', 229, 'UV', 35, 'nohup', 'size', 'V0', 'V3', 0.9793769197016235, 0.7485344409942627]
['UV', 1, 'CV', 289, 'xargs', 'chown', 'V2', 'V1', 0.9515151515151515, 0.13622593879699707]
['CV', 225, 'UV', 55, 'printf', 'ranlib', 'V0', 'V1', 0.9827655310621243, 0.9705448150634766]
['BV', 9, 'CV', 96, 'dot', 'users', 'V2', 'V3', 0.993993993993994, 0.030593156814575195]
['CV', 33, 'BV', 49, 'sync', 'make', 'V2', 'V3', 0.9577787976135842, 0.3150646686553955]
['CV', 21, 'BV', 41, 'chgrp', 'libvlccore.so', 'V2', 'V1', 0.9879230091835451, 2.9438161849975586]
['BV', 78, 'UV', 28, 'make', 'strings', 'V2', 'V3', 0.9395780051150895, 6.213987112045288]
['CV', 79, 'BV', 62, 'fold', 'diff', 'V2', 'V0', 0.91027496382055, 0.09443926811218262]
['UV', 4, 'CV', 84, 'cmp', 'rmdir', 'V2', 'V2', 0.9267822736030829, 0.06172633171081543]
['UV', 75, 'CV', 172, 'readelf', 'mknod', 'V0', 'V3', 0.9864773495605139, 0.2938249111175537]
['CV', 291, 'BV', 10, 'pinky', 'gvmap', 'V1', 'V2', 0.9631205673758865, 0.27135396003723145]
['CV', 257, 'BV', 36, 'tac', 'libvlc.so', 'V0', 'V2', 0.9745977984758679, 0.8979663848876953]
['BV', 22, 'UV', 19, 'cmp', 'elfedit', 'V3', 'V2', 0.981549815498155, 0.09867739677429199]
['UV', 64, 'CV', 41, 'size', 'nice', 'V1', 'V2', 0.9961953075459734, 0.7584261894226074]
['BV', 14, 'UV', 48, 'openssl', 'locate', 'V3', 'V1', 0.9969616407140144, 5.183051824569702]
['CV', 35, 'UV', 74, 'sum', 'strip', 'V2', 'V0', 0.9817813765182186, 1.2681283950805664]
['BV', 4, 'CV', 51, 'geany', 'printf', 'V3', 'V2', 0.9994198334093075, 5.844282627105713]
['UV', 8, 'CV', 302, 'strip', 'nice', 'V2', 'V1', 0.9978719631140273, 0.7250173091888428]
['CV', 219, 'BV', 25, 'cp', 'git', 'V0', 'V3', 0.9896600662296411, 10.163463830947876]
['UV', 8, 'BV', 82, 'strip', 'gvmap', 'V2', 'V1', 0.9778972520908005, 4.827826499938965]
['CV', 104, 'UV', 9, 'mkfifo', 'readelf', 'V3', 'V2', 0.9596186203028604, 0.31865692138671875]
['UV', 87, 'CV', 265, 'objdump', 'basename', 'V0', 'V1', 0.9978118161925602, 0.7411403656005859]
['BV', 7, 'UV', 9, 'libSDL2-2.0.so', 'readelf', 'V0', 'V2', 0.9751373229257011, 5.96288537979126]
['BV', 67, 'CV', 108, 'cluster', 'chgrp', 'V0', 'V3', 0.9715639810426541, 0.4391028881072998]
['UV', 49, 'CV', 333, 'xargs', 'id', 'V1', 'V1', 0.9661733615221987, 0.048421621322631836]
['BV', 69, 'CV', 117, 'gvmap', 'pinky', 'V0', 'V3', 0.9736456808199121, 0.3173558712005615]
['CV', 152, 'UV', 82, 'env', 'gprof', 'V3', 'V0', 0.9790068631408962, 1.1053366661071777]
['UV', 5, 'CV', 10, 'diff', 'ptx', 'V2', 'V2', 0.9527656929770043, 0.48099446296691895]
['UV', 75, 'CV', 131, 'readelf', 'true', 'V0', 'V3', 0.9901685393258427, 0.22911953926086426]
['UV', 33, 'CV', 151, 'ar', 'md5sum', 'V3', 'V3', 0.9959750452807405, 1.163682222366333]
['BV', 43, 'CV', 56, 'lua', 'yes', 'V0', 'V2', 0.9896290386916633, 0.382368803024292]
['UV', 17, 'CV', 179, 'addr2line', 'mkdir', 'V2', 'V0', 0.9957136733819117, 0.8012726306915283]
['UV', 50, 'CV', 148, 'find', 'ginstall', 'V1', 'V3', 0.9627749576988156, 1.0277431011199951]
['CV', 51, 'BV', 26, 'printf', 'geany', 'V2', 'V2', 0.9919578232508266, 7.513955593109131]
['CV', 264, 'BV', 50, 'test', 'sort', 'V1', 'V0', 0.8799249530956847, 0.06187295913696289]
['BV', 64, 'UV', 9, 'openssl', 'readelf', 'V2', 'V2', 0.9844020797227037, 7.8905885219573975]
['CV', 24, 'BV', 27, 'factor', 'libSDL2-2.0.so', 'V2', 'V1', 0.9803867403314918, 1.594381332397461]
['BV', 6, 'CV', 40, 'libvlc.so', 'ls', 'V0', 'V2', 0.9884001933301112, 0.8802504539489746]
['CV', 337, 'BV', 2, 'comm', 'cmp', 'V1', 'V1', 0.8478260869565217, 0.04945778846740723]
['BV', 71, 'CV', 118, 'ruby', 'sha1sum', 'V1', 'V3', 0.9937106918238994, 0.016671180725097656]
['CV', 161, 'BV', 37, 'pathchk', 'geany', 'V3', 'V1', 0.9931778888836971, 6.8976099491119385]
['BV', 61, 'CV', 20, 'cmp', 'tee', 'V0', 'V2', 0.8953846153846154, 0.029874324798583984]
['BV', 39, 'CV', 185, 'svn', 'printenv', 'V1', 'V0', 0.9990366088631984, 0.2803339958190918]
['BV', 59, 'CV', 75, 'make', 'tr', 'V1', 'V2', 0.9868421052631579, 0.4324488639831543]
['BV', 65, 'CV', 330, 'ssh', 'csplit', 'V1', 'V1', 0.9973355044038191, 5.129528760910034]
['CV', 134, 'BV', 37, 'od', 'geany', 'V3', 'V1', 0.9895244275516826, 10.695652484893799]
['CV', 171, 'UV', 64, 'rmdir', 'size', 'V3', 'V1', 0.9725457570715474, 1.1381690502166748]
['BV', 25, 'CV', 144, 'git', 'who', 'V3', 'V3', 0.9989826715046288, 7.243432521820068]
['CV', 291, 'UV', 48, 'pinky', 'locate', 'V1', 'V1', 0.9168399168399168, 0.1569216251373291]
['BV', 19, 'CV', 204, 'cp', 'pinky', 'V3', 'V0', 0.9846301633045149, 0.1473393440246582]
['BV', 9, 'CV', 60, 'dot', 'hostid', 'V2', 'V2', 0.9921259842519685, 0.022218942642211914]
['BV', 9, 'CV', 111, 'dot', 'factor', 'V2', 'V3', 0.9916839916839917, 0.043084144592285156]
['CV', 291, 'BV', 44, 'pinky', 'make', 'V1', 'V0', 0.9603960396039604, 0.3699154853820801]
['BV', 83, 'CV', 93, 'git', 'fmt', 'V2', 'V3', 0.999045718747289, 4.612600088119507]
['BV', 23, 'CV', 327, 'diff', 'link', 'V3', 'V1', 0.990530303030303, 0.10128426551818848]
['UV', 43, 'CV', 177, 'sdiff', 'test', 'V3', 'V0', 0.9358288770053476, 0.0613095760345459]
['BV', 69, 'CV', 155, 'gvmap', 'cat', 'V0', 'V3', 0.9803328290468987, 0.2682921886444092]
['BV', 74, 'CV', 190, 'git', 'dd', 'V1', 'V0', 0.9990726429675425, 4.2341413497924805]
['UV', 69, 'CV', 194, 'sdiff', 'tee', 'V0', 'V0', 0.9566787003610109, 0.05524730682373047]
['BV', 16, 'CV', 96, 'libvlc.so', 'users', 'V3', 'V3', 0.9943582510578279, 0.4623677730560303]
['CV', 296, 'UV', 39, 'sum', 'find', 'V1', 'V3', 0.9791383219954648, 0.4257392883300781]
['UV', 69, 'CV', 32, 'sdiff', 'paste', 'V0', 'V2', 0.9424703891708968, 0.06579470634460449]
['CV', 208, 'UV', 57, 'echo', 'strings', 'V0', 'V1', 0.9835888576981213, 0.6150493621826172]
['CV', 172, 'BV', 8, 'mknod', 'cluster', 'V3', 'V2', 0.9581831290555155, 0.28917980194091797]
['CV', 168, 'UV', 11, 'sleep', 'ranlib', 'V3', 'V2', 0.9787447363144175, 1.0249464511871338]
['CV', 245, 'UV', 2, '[', 'find', 'V0', 'V2', 0.9437148217636022, 0.23886680603027344]
['UV', 71, 'CV', 41, 'xargs', 'nice', 'V0', 'V2', 0.9196217494089834, 0.04173445701599121]
['CV', 32, 'UV', 72, 'paste', 'find', 'V2', 'V0', 0.904610492845787, 0.18909692764282227]
['UV', 49, 'CV', 158, 'xargs', '[', 'V1', 'V3', 0.9063004846526656, 0.08296823501586914]
['CV', 78, 'UV', 46, 'rm', 'diff', 'V2', 'V1', 0.9044459190444591, 0.35411572456359863]
['UV', 67, 'CV', 145, 'cmp', 'readlink', 'V0', 'V3', 0.9332220367278798, 0.08680367469787598]
['CV', 194, 'UV', 28, 'tee', 'strings', 'V0', 'V3', 0.9827319017046713, 0.7298610210418701]
['BV', 7, 'CV', 157, 'libSDL2-2.0.so', 'vdir', 'V0', 'V3', 0.9829964709656721, 4.024200916290283]
['CV', 35, 'UV', 31, 'sum', 'gprof', 'V2', 'V3', 0.979636654022759, 1.1399149894714355]
['UV', 24, 'CV', 265, 'readelf', 'basename', 'V3', 'V1', 0.9946483180428135, 0.3055989742279053]
['UV', 9, 'BV', 54, 'readelf', 'lua', 'V2', 'V3', 0.9410451094238499, 3.156667709350586]
['BV', 27, 'CV', 148, 'libSDL2-2.0.so', 'ginstall', 'V1', 'V3', 0.9899510111795, 5.304706573486328]
['CV', 161, 'BV', 64, 'pathchk', 'openssl', 'V3', 'V2', 0.9926481399794148, 2.017713785171509]
['BV', 43, 'CV', 189, 'lua', 'uptime', 'V0', 'V0', 0.9896373056994818, 0.39576125144958496]
['UV', 9, 'CV', 255, 'readelf', 'sleep', 'V2', 'V0', 0.9928741092636579, 0.2086632251739502]
['UV', 50, 'CV', 130, 'find', 'chmod', 'V1', 'V3', 0.9851063829787234, 0.4824216365814209]
['UV', 82, 'CV', 99, 'gprof', 'stty', 'V0', 'V3', 0.9956470122675108, 1.296468734741211]
['CV', 258, 'BV', 31, 'rmdir', 'codeblocks', 'V0', 'V0', 0.9964217083029621, 2.454899787902832]
['BV', 46, 'CV', 91, 'cluster', 'basename', 'V3', 'V3', 0.9778434268833087, 0.2501809597015381]
['UV', 80, 'CV', 258, 'objcopy', 'rmdir', 'V0', 'V0', 0.998281196287384, 0.6278679370880127]
['UV', 47, 'BV', 72, 'sdiff', 'perl', 'V1', 'V1', 0.9869546311059574, 3.8534111976623535]
['BV', 6, 'CV', 121, 'libvlc.so', 'echo', 'V0', 'V3', 0.9903206291591047, 0.30753183364868164]
['CV', 34, 'UV', 12, 'echo', 'c++filt', 'V2', 'V2', 0.978161170561258, 0.7425429821014404]
['CV', 272, 'BV', 12, 'printenv', 'sort', 'V1', 'V2', 0.917098445595855, 0.0820155143737793]
['UV', 84, 'CV', 278, 'ar', 'mkfifo', 'V0', 'V1', 0.9978827016726657, 0.5489211082458496]
['BV', 63, 'UV', 20, 'ruby', 'size', 'V0', 'V2', 0.9941542666261768, 68.49738645553589]
['CV', 263, 'UV', 23, 'unlink', 'strip', 'V1', 'V3', 0.9833484162895928, 0.7106103897094727]
['UV', 48, 'CV', 326, 'locate', 'env', 'V1', 'V1', 0.9864253393665159, 0.08159160614013672]
['CV', 172, 'UV', 1, 'mknod', 'xargs', 'V3', 'V2', 0.8678756476683938, 0.11759138107299805]
['UV', 51, 'CV', 220, 'nm', 'cut', 'V1', 'V0', 0.9962366715450554, 0.744572639465332]
['UV', 86, 'CV', 240, 'size', 'link', 'V0', 'V0', 0.9977285633162976, 0.537452220916748]
['CV', 337, 'BV', 1, 'comm', 'libSDL2-2.0.so', 'V1', 'V3', 0.9843288666818079, 1.6067595481872559]
['CV', 63, 'UV', 24, 'mv', 'readelf', 'V2', 'V3', 0.9661558109833972, 1.3018579483032227]
['UV', 79, 'CV', 333, 'strings', 'id', 'V0', 'V1', 0.9968496849684968, 0.6197891235351562]
['BV', 45, 'CV', 78, 'svn', 'rm', 'V3', 'V2', 0.9913964262078094, 1.0252556800842285]
['BV', 44, 'CV', 212, 'make', 'split', 'V0', 'V0', 0.9894957983193278, 0.29137301445007324]
['BV', 74, 'CV', 41, 'git', 'nice', 'V1', 'V2', 0.9992749119535944, 2.737579345703125]
['CV', 305, 'UV', 14, 'true', 'objcopy', 'V1', 'V2', 0.9839657936932122, 0.6453332901000977]
['CV', 327, 'BV', 43, 'link', 'lua', 'V1', 'V0', 0.9586374695863747, 0.3018968105316162]
['CV', 193, 'UV', 36, 'pr', 'objdump', 'V0', 'V3', 0.9786659465298406, 1.9169447422027588]
['BV', 43, 'CV', 190, 'lua', 'dd', 'V0', 'V0', 0.9847966552641582, 0.6225337982177734]
['UV', 20, 'CV', 89, 'size', 'unlink', 'V2', 'V3', 0.9953290870488323, 0.8592958450317383]
['BV', 4, 'UV', 79, 'geany', 'strings', 'V3', 'V0', 0.9976526656471174, 76.10890483856201]
['UV', 39, 'BV', 42, 'find', 'libvlc.so', 'V3', 'V1', 0.9781778505182761, 2.615462303161621]
['CV', 55, 'UV', 8, 'nohup', 'strip', 'V2', 'V2', 0.9793345008756568, 1.035456657409668]
['CV', 302, 'BV', 79, 'nice', 'bash', 'V1', 'V3', 0.9859043081199127, 1.357544183731079]
['UV', 29, 'CV', 121, 'objcopy', 'echo', 'V3', 'V3', 0.9967925873129009, 0.9435153007507324]
['BV', 69, 'UV', 68, 'gvmap', 'diff', 'V0', 'V0', 0.9596510359869138, 0.7129364013671875]
['BV', 46, 'UV', 34, 'cluster', 'elfedit', 'V3', 'V3', 0.9786476868327402, 0.26381731033325195]
['CV', 263, 'BV', 51, 'unlink', 'cp', 'V1', 'V0', 0.8871252204585538, 0.059259653091430664]
['BV', 49, 'CV', 206, 'make', 'paste', 'V3', 'V0', 0.9934883720930232, 0.2703828811645508]
['CV', 132, 'UV', 58, 'cp', 'objcopy', 'V3', 'V1', 0.96833382657591, 4.012044191360474]
['UV', 31, 'CV', 204, 'gprof', 'pinky', 'V3', 'V0', 0.9975879396984925, 0.8986330032348633]
['CV', 35, 'BV', 30, 'sum', 'bash', 'V2', 'V0', 0.9808394160583942, 1.7225861549377441]
['CV', 130, 'BV', 55, 'chmod', 'codeblocks', 'V3', 'V3', 0.9917801496748865, 7.3458802700042725]
['CV', 27, 'BV', 48, 'expr', 'gvmap', 'V2', 'V3', 0.9582863585118376, 0.5841434001922607]
['CV', 72, 'BV', 35, 'id', 'libvlccore.so', 'V2', 'V2', 0.9923971892639097, 2.0174434185028076]
['BV', 28, 'CV', 207, 'openssl', 'sync', 'V1', 'V0', 0.9996, 1.881009817123413]
['BV', 63, 'CV', 332, 'ruby', '[', 'V0', 'V1', 0.9989116633411935, 3.291543483734131]
['UV', 3, 'CV', 231, 'diff3', 'who', 'V2', 'V0', 0.9365609348914858, 0.07428145408630371]
['CV', 116, 'BV', 80, 'tail', 'cluster', 'V3', 'V1', 0.9440298507462687, 0.494490385055542]
['CV', 147, 'UV', 71, 'hostid', 'xargs', 'V3', 'V0', 0.90625, 0.05109071731567383]
['UV', 25, 'CV', 72, 'as', 'id', 'V3', 'V2', 0.9973103819257665, 1.3073198795318604]
['CV', 110, 'BV', 17, 'wc', 'codeblocks', 'V3', 'V2', 0.9952282287938721, 6.140192270278931]
['CV', 11, 'BV', 75, 'printenv', 'cmp', 'V2', 'V2', 0.9170305676855895, 0.05043745040893555]
['BV', 30, 'CV', 231, 'bash', 'who', 'V0', 'V0', 0.9981689173723964, 1.5103023052215576]
['BV', 46, 'CV', 52, 'cluster', 'logname', 'V3', 'V2', 0.9846743295019157, 0.20094084739685059]
['BV', 0, 'CV', 121, 'bash', 'echo', 'V2', 'V3', 0.9981542247744053, 1.6758852005004883]
['BV', 46, 'CV', 47, 'cluster', 'od', 'V3', 'V2', 0.9741320626276379, 0.356428861618042]
['CV', 305, 'BV', 67, 'true', 'cluster', 'V1', 'V0', 0.9586330935251799, 0.1335616111755371]
['BV', 47, 'CV', 234, 'dot', 'hostid', 'V3', 'V0', 0.9899497487437185, 0.01771998405456543]
['UV', 77, 'BV', 19, 'ranlib', 'cp', 'V0', 'V3', 0.990773205388448, 2.9304111003875732]
['UV', 69, 'CV', 313, 'sdiff', 'logname', 'V0', 'V1', 0.9548872180451128, 0.04739952087402344]
['CV', 312, 'UV', 33, 'printf', 'ar', 'V1', 'V3', 0.9810855263157895, 0.9403200149536133]
['UV', 65, 'CV', 69, 'objdump', 'csplit', 'V1', 'V2', 0.9938019439357656, 3.0198731422424316]
['CV', 45, 'BV', 66, 'cp', 'lua', 'V2', 'V1', 0.9488128276287389, 1.4296057224273682]
['BV', 12, 'CV', 177, 'sort', 'test', 'V2', 'V0', 0.96309963099631, 0.0911552906036377]
['UV', 49, 'BV', 3, 'xargs', 'diff', 'V1', 'V1', 0.9022140221402214, 0.19844412803649902]
['UV', 68, 'BV', 25, 'diff', 'git', 'V0', 'V3', 0.985502405130946, 17.836644172668457]
['CV', 43, 'BV', 5, 'chmod', 'libvlccore.so', 'V2', 'V0', 0.9865337304156416, 2.5204238891601562]
['BV', 64, 'CV', 187, 'openssl', 'join', 'V2', 'V0', 0.9985224586288416, 1.6055386066436768]
['UV', 7, 'CV', 152, 'nm', 'env', 'V2', 'V3', 0.9958333333333333, 0.9535195827484131]
['CV', 234, 'BV', 30, 'hostid', 'bash', 'V0', 'V0', 0.9889107080974934, 0.9745054244995117]
['CV', 204, 'UV', 84, 'pinky', 'ar', 'V0', 'V0', 0.9820309235269536, 0.9572780132293701]
['UV', 53, 'CV', 145, 'readelf', 'readlink', 'V1', 'V3', 0.9774718397997497, 0.34112048149108887]
['CV', 49, 'UV', 16, 'tsort', 'gprof', 'V2', 'V2', 0.9763266916551588, 0.920875072479248]
['BV', 19, 'CV', 45, 'cp', 'cp', 'V3', 'V2', 0.9292730844793713, 0.4300985336303711]
['UV', 37, 'CV', 85, 'locate', 'mknod', 'V3', 'V2', 0.9864077669902913, 0.16756510734558105]
['UV', 0, 'CV', 300, 'locate', 'whoami', 'V2', 'V1', 0.9786910197869102, 0.06147360801696777]
['UV', 30, 'BV', 46, 'ld', 'cluster', 'V3', 'V3', 0.9851796031147952, 5.599377632141113]
['BV', 36, 'CV', 257, 'libvlc.so', 'tac', 'V2', 'V0', 0.9923793395427604, 0.8148882389068604]
['CV', 150, 'UV', 14, 'mv', 'objcopy', 'V3', 'V2', 0.9668371300170463, 4.3029680252075195]
['BV', 39, 'CV', 113, 'svn', 'date', 'V1', 'V3', 0.9842584921292461, 0.8780655860900879]
['BV', 8, 'CV', 17, 'cluster', 'mkfifo', 'V2', 'V2', 0.9847560975609756, 0.20479154586791992]
['UV', 83, 'BV', 66, 'addr2line', 'lua', 'V0', 'V1', 0.9705066433055921, 7.598299026489258]
['CV', 307, 'UV', 24, 'cut', 'readelf', 'V1', 'V3', 0.9676934635612322, 0.42787957191467285]
['UV', 42, 'CV', 12, 'diff', 'stty', 'V3', 'V2', 0.9720394736842105, 0.21750998497009277]
['UV', 63, 'CV', 68, 'elfedit', 'cat', 'V1', 'V2', 0.9528619528619529, 0.11510658264160156]
['BV', 38, 'CV', 210, 'ruby', 'chroot', 'V2', 'V0', 0.9875776397515528, 0.00921487808227539]
['BV', 0, 'CV', 172, 'bash', 'mknod', 'V2', 'V3', 0.9979589754056536, 1.9787182807922363]
['CV', 258, 'UV', 66, 'rmdir', 'diff3', 'V0', 'V0', 0.8671875, 0.04947972297668457]
['BV', 54, 'CV', 143, 'lua', 'yes', 'V3', 'V3', 0.9955724225173941, 0.5790588855743408]
['BV', 8, 'CV', 340, 'cluster', 'fold', 'V2', 'V1', 0.9827586206896551, 0.17952871322631836]
['BV', 27, 'UV', 70, 'libSDL2-2.0.so', 'locate', 'V1', 'V0', 0.9895574990210155, 3.531327724456787]
['CV', 48, 'UV', 34, 'df', 'elfedit', 'V2', 'V3', 0.9756427604871448, 0.13727474212646484]
['UV', 1, 'BV', 50, 'xargs', 'sort', 'V2', 'V0', 0.9331026528258363, 0.14700865745544434]
['BV', 40, 'CV', 324, 'lua', 'mv', 'V2', 'V1', 0.9882352941176471, 1.161630392074585]
['UV', 77, 'CV', 165, 'ranlib', 'rm', 'V0', 'V3', 0.9909786232594626, 1.776576042175293]
['CV', 331, 'UV', 28, 'vdir', 'strings', 'V1', 'V3', 0.9713408393039918, 2.0494890213012695]
['CV', 267, 'UV', 24, 'fmt', 'readelf', 'V1', 'V3', 0.9727169382341796, 0.36822009086608887]
['BV', 14, 'CV', 154, 'openssl', 'uname', 'V3', 'V3', 0.9986433319766653, 1.6816153526306152]
['CV', 65, 'UV', 59, 'env', 'ld', 'V2', 'V1', 0.9882065295555875, 1.1458477973937988]
['BV', 58, 'CV', 305, 'ruby', 'true', 'V3', 'V1', 0.9863945578231292, 0.008455038070678711]
['UV', 48, 'CV', 146, 'locate', 'head', 'V1', 'V3', 0.949814126394052, 0.18823885917663574]
['CV', 105, 'UV', 87, 'pwd', 'objdump', 'V3', 'V0', 0.977342314758114, 1.4788494110107422]
['CV', 100, 'BV', 44, 'join', 'make', 'V3', 'V0', 0.9401425178147268, 0.5523450374603271]
['CV', 272, 'BV', 22, 'printenv', 'cmp', 'V1', 'V3', 0.8495145631067962, 0.037662506103515625]
['UV', 3, 'BV', 19, 'diff3', 'cp', 'V2', 'V3', 0.9104234527687296, 0.2671370506286621]
['UV', 21, 'CV', 316, 'objdump', 'nohup', 'V2', 'V1', 0.9981244138793373, 0.9306113719940186]
['CV', 39, 'UV', 26, 'whoami', 'ranlib', 'V2', 'V3', 0.9810738531166426, 0.806227445602417]
['CV', 3, 'BV', 82, 'test', 'gvmap', 'V2', 'V1', 0.9579537491240364, 0.2581520080566406]
['CV', 106, 'UV', 44, 'pr', 'diff3', 'V3', 'V1', 0.9363957597173145, 0.1432938575744629]
['CV', 15, 'BV', 51, 'uptime', 'cp', 'V2', 'V0', 0.8970588235294118, 0.10097336769104004]
['CV', 228, 'BV', 17, 'false', 'codeblocks', 'V0', 'V2', 0.9971979876456728, 2.2249441146850586]
['CV', 314, 'BV', 15, 'tty', 'libvlccore.so', 'V1', 'V3', 0.9935079990725713, 1.2465543746948242]
['BV', 23, 'CV', 173, 'diff', 'ln', 'V3', 'V3', 0.9531145344943067, 0.413470983505249]
['UV', 39, 'CV', 48, 'find', 'df', 'V3', 'V2', 0.9838644614764018, 0.7594490051269531]
['BV', 9, 'CV', 47, 'dot', 'od', 'V2', 'V2', 0.9952267303102625, 0.039751291275024414]
['BV', 80, 'CV', 205, 'cluster', 'sha1sum', 'V1', 'V0', 0.9846860643185299, 0.21211934089660645]
['CV', 135, 'BV', 1, 'df', 'libSDL2-2.0.so', 'V3', 'V3', 0.973313083098286, 4.759808301925659]
['UV', 26, 'CV', 65, 'ranlib', 'env', 'V3', 'V2', 0.9971128067642813, 0.7123098373413086]
['BV', 50, 'CV', 66, 'sort', 'link', 'V0', 'V2', 0.9558011049723757, 0.05613207817077637]
['CV', 335, 'UV', 7, 'pathchk', 'nm', 'V1', 'V2', 0.9765608352865971, 0.6360161304473877]
['UV', 56, 'CV', 316, 'c++filt', 'nohup', 'V1', 'V1', 0.9969781998704943, 0.660057544708252]
['BV', 69, 'UV', 4, 'gvmap', 'cmp', 'V0', 'V2', 0.9747023809523809, 0.2951388359069824]
['CV', 233, 'BV', 44, 'head', 'make', 'V0', 'V0', 0.964509394572025, 0.33565521240234375]
['CV', 342, 'UV', 31, 'sleep', 'gprof', 'V1', 'V3', 0.9821392327988634, 0.7606201171875]
['BV', 26, 'UV', 31, 'geany', 'gprof', 'V2', 'V3', 0.9966495421040875, 83.50501275062561]
['UV', 30, 'BV', 33, 'ld', 'openssl', 'V3', 'V0', 0.9776850154098232, 98.43003273010254]
